N,b_rms_0,b_rms_2,b_rms_8
962.2271173675134,0.04924357751882301,0.05453998196650299,0.10592358200003711
984.7160957933775,0.048678016576417654,0.053799707222538344,0.10376558431620592
1007.7306820944617,0.04811895108368699,0.05307158282438605,0.10165620814715044
1031.2831606721847,0.04756630644059534,0.052355356547863455,0.0995943327808024
1055.386103036523,0.04702000890388609,0.05165078234589385,0.09757886303530844
1080.052374516253,0.046479985577241624,0.05095762019103765,0.09560872867911133
1105.2951411260221,0.04594616440155625,0.05027563592174496,0.09368288386440238
1131.1278765939214,0.04541847414532088,0.04960460109225745,0.09180030657363898
1157.5643695533035,0.044896844395118006,0.04894429282608857,0.08995999807882886
1184.6187309026836,0.04438120554622602,0.048294493673012126,0.0881609824132892
1212.3054013376527,0.0438714887933314,0.04765499146949004,0.08640230585559425
1240.6391590588319,0.04336762612134749,0.04702557920247083,0.08468303642543173
1269.6351276599728,0.04286955029633872,0.04640605487649175,0.08300226339109494
1299.3087842004159,0.042377194856549165,0.04579622138401817,0.08135909678834315
1329.6759674662126,0.04189049410353414,0.04519588637895453,0.07975266695036887
1360.7528864243332,0.04140938309339351,0.04460486215326223,0.07818212404861512
1392.5561288744634,0.040933797628105735,0.04402296551662056,0.07664663764419344
1425.1026703029993,0.04046367424696162,0.0434500176790682,0.07514539624965752
1458.4098829439863,0.03999895021809621,0.042885844136562504,0.07367760690089242
1492.4955450518291,0.039539563530118005,0.042330274559395885,0.07224249473888514
1527.377850390714,0.039085452883834394,0.04178314268340878,0.07083930260114775
1563.0754179458174,0.03863655768407212,0.041244286203939676,0.06946729062256808
1599.607301861488,0.038192818031591566,0.04071354667245333,0.0681257358454687
1636.9930016117019,0.03775417471509399,0.04019076939578962,0.06681393183865916
1675.2524724082155,0.037320569203320546,0.03967580333797588,0.0655311883252718
1714.406135851972,0.03689194363724208,0.03916850102454664,0.06427683081917528
1754.4748908334598,0.03646824082233861,0.038668718449315284,0.06305020026976436
