x_lambda_over_NA,PSF_1,PSF_2,sum
-0.98525,0.002009151017075345,0.03446968796351938,0.03647883898059473
-0.9834999999999999,0.002050288112190209,0.03574889808523678,0.03779918619742698
-0.9817499999999999,0.002091489723365825,0.037056561746053825,0.03914805146941965
-0.98,0.0021327392281469764,0.03839289721090805,0.040525636439055025
-0.97825,0.0021740198751096893,0.039758119332076604,0.04193213920718629
-0.9764999999999999,0.002215314790783148,0.04115243947194407,0.04336775426272722
-0.97475,0.0022566069866760802,0.04257606542611461,0.04483267241279069
-0.973,0.0022978793664052933,0.04402920134689106,0.04632708071329635
-0.97125,0.0023391147329237683,0.045512047667141155,0.04785116240006492
-0.9695,0.0023802957958459483,0.04702480102457589,0.04940509682042183
-0.9677499999999999,0.0024214051788674805,0.0485676541864602,0.05098905936532768
-0.966,0.002462425427276864,0.05014079597477784,0.05260322140205471
-0.9642499999999999,0.0025033390155562874,0.05174441119187533,0.054247750207431625
-0.9624999999999999,0.0025441283550688442,0.05337868054660272,0.05592280890167157
-0.96075,0.0025847758018293977,0.055043780580977295,0.057628556382806694
-0.959,0.0026252636643561414,0.056739883597390156,0.059365147261746305
