x_over_sigma,two_source_signal,single_gaussian_fit,residual
-0.4306151645207441,0.3439926565364707,0.7424318367643924,-0.3984391802279217
-0.41058655221745344,0.33749450279377713,0.7431956501961773,-0.40570114740240015
-0.39055793991416277,0.33127506256673667,0.7439238221201459,-0.4126487595534092
-0.370529327610873,0.3253389031890767,0.7446162462718354,-0.4192773430827587
-0.3505007153075823,0.31969034765594256,0.745272821538827,-0.42558247388288445
-0.33047210300429164,0.314333476422931,0.7458934519853535,-0.4315599755624225
-0.31044349070100186,0.3092721292771342,0.7464780468756623,-0.4372059175985281
-0.2904148783977112,0.3045099072555892,0.7470265206961233,-0.4425166134405341
-0.2703862660944205,0.30005017458724176,0.7475387931760764,-0.44748861858883465
-0.25035765379112984,0.29589606063533996,0.7480147893074114,-0.4521187286720714
-0.23032904148784006,0.29205046181810224,0.7484544393628718,-0.4564039775447696
-0.2103004291845494,0.2885160434865082,0.7488576789130785,-0.4603416354265703
-0.19027181688125872,0.28529524173917764,0.7492244488422656,-0.46392920710308794
-0.17024320457796893,0.28239026515548205,0.7495546953627245,-0.4671644302072424
-0.15021459227467826,0.2798030964293222,0.7498483700279507,-0.47004527359862847
-0.1301859799713876,0.27753549388734244,0.7501054297444882,-0.4725699358571458
-0.11015736766809692,0.2755889928767796,0.7503258367824691,-0.4747368439056895
-0.09012875536480713,0.2739649070096204,0.7505095587848423,-0.4765446517752219
-0.07010014306151646,0.2726643292512861,0.7506565687752909,-0.47799223952400477
-0.05007153075822579,0.2716881328436486,0.7507668451648334,-0.47907871232118476
-0.030042918454936007,0.2710369720538142,0.7508403717571085,-0.4798033997032943
